property_id,address,age_years,construction_type,last_service_years_ago,seasonality
729.0,729.0,22,Edwardian Stone,0,Winter
1459.0,1459.0,51,Edwardian Stone,9,Winter
1443.0,1443.0,60,Modern Timber Frame,4,Autumn
272.0,272.0,97,Edwardian Stone,3,Autumn
1300.0,1300.0,117,Post-War Concrete,8,Spring
2718.0,2718.0,100,Post-War Concrete,0,Autumn
2310.0,2310.0,33,Post-War Concrete,1,Spring
2758.0,2758.0,86,Modern Timber Frame,1,Autumn
2753.0,2753.0,37,Edwardian Stone,8,Spring
357.0,357.0,83,Victorian Brick,3,Summer
2114.0,2114.0,113,Victorian Brick,0,Autumn
2414.0,2414.0,57,Victorian Brick,0,Autumn
1444.0,1444.0,79,Modern Timber Frame,2,Autumn
1309.0,1309.0,61,Edwardian Stone,3,Autumn
692.0,692.0,46,Victorian Brick,6,Summer
878.0,878.0,85,Victorian Brick,0,Autumn
877.0,877.0,87,Victorian Brick,2,Autumn
1302.0,1302.0,28,Post-War Concrete,2,Winter
1447.0,1447.0,54,Victorian Brick,1,Autumn
514.0,514.0,93,Post-War Concrete,2,Winter
2398.0,2398.0,88,Edwardian Stone,0,Spring
515.0,515.0,114,Victorian Brick,8,Autumn
1301.0,1301.0,95,Modern Timber Frame,9,Spring
1426.0,1426.0,41,Victorian Brick,7,Spring
2244.0,2244.0,100,Modern Timber Frame,2,Spring
537.0,537.0,103,Modern Timber Frame,9,Winter
2727.0,2727.0,18,Victorian Brick,3,Winter
1416.0,1416.0,81,Edwardian Stone,7,Summer
2728.0,2728.0,60,Victorian Brick,3,Summer
960.0,960.0,15,Post-War Concrete,3,Autumn
2139.0,2139.0,82,Modern Timber Frame,4,Winter
851.0,851.0,112,Edwardian Stone,1,Summer
852.0,852.0,88,Victorian Brick,2,Winter
441.0,441.0,83,Post-War Concrete,9,Winter
2134.0,2134.0,7,Post-War Concrete,8,Summer
2133.0,2133.0,9,Victorian Brick,1,Winter
1444.0,1444.0,119,Post-War Concrete,8,Spring
685.0,685.0,85,Victorian Brick,6,Spring
731.0,731.0,93,Post-War Concrete,3,Winter
2730.0,2730.0,59,Victorian Brick,9,Winter
432.0,432.0,17,Victorian Brick,9,Spring
1451.0,1451.0,49,Victorian Brick,5,Autumn
1305.0,1305.0,114,Victorian Brick,0,Spring
1929.0,1929.0,102,Edwardian Stone,5,Summer
1694.0,1694.0,97,Victorian Brick,4,Spring
59.0,59.0,88,Victorian Brick,7,Winter
55.0,55.0,13,Edwardian Stone,6,Spring
731.0,731.0,12,Edwardian Stone,6,Spring
735.0,735.0,86,Post-War Concrete,7,Summer
874.0,874.0,39,Post-War Concrete,8,Winter
2321.0,2321.0,38,Post-War Concrete,6,Spring
183.0,183.0,80,Modern Timber Frame,1,Autumn
2089.0,2089.0,40,Victorian Brick,3,Spring
2444.0,2444.0,94,Victorian Brick,2,Winter
1085.0,1085.0,78,Post-War Concrete,9,Winter
1099.0,1099.0,12,Modern Timber Frame,2,Spring
68.0,68.0,44,Modern Timber Frame,1,Summer
2361.0,2361.0,94,Edwardian Stone,7,Autumn
1570.0,1570.0,40,Edwardian Stone,4,Winter
1560.0,1560.0,45,Victorian Brick,1,Spring
1909.0,1909.0,31,Modern Timber Frame,2,Autumn
1566.0,1566.0,104,Post-War Concrete,2,Autumn
1570.0,1570.0,60,Edwardian Stone,9,Summer
2245.0,2245.0,82,Post-War Concrete,8,Summer
2478.0,2478.0,41,Modern Timber Frame,1,Spring
1612.0,1612.0,12,Victorian Brick,0,Summer
2315.0,2315.0,32,Post-War Concrete,6,Winter
2322.0,2322.0,114,Modern Timber Frame,6,Spring
1450.0,1450.0,72,Victorian Brick,8,Autumn
874.0,874.0,116,Victorian Brick,4,Autumn
1315.0,1315.0,22,Modern Timber Frame,0,Autumn
2035.0,2035.0,88,Post-War Concrete,0,Autumn
2830.0,2830.0,105,Post-War Concrete,8,Summer
731.0,731.0,14,Post-War Concrete,4,Spring
949.0,949.0,101,Post-War Concrete,9,Summer
2621.0,2621.0,115,Victorian Brick,6,Summer
2678.0,2678.0,59,Post-War Concrete,9,Winter
1529.0,1529.0,39,Edwardian Stone,2,Autumn
2277.0,2277.0,53,Post-War Concrete,9,Spring
1899.0,1899.0,44,Victorian Brick,5,Spring
1405.0,1405.0,80,Victorian Brick,1,Summer
2085.0,2085.0,105,Modern Timber Frame,2,Autumn
977.0,977.0,70,Post-War Concrete,6,Spring
1408.0,1408.0,11,Modern Timber Frame,8,Winter
731.0,731.0,62,Victorian Brick,6,Spring
2437.0,2437.0,74,Victorian Brick,8,Spring
2415.0,2415.0,9,Post-War Concrete,9,Spring
2432.0,2432.0,17,Post-War Concrete,9,Spring
1529.0,1529.0,31,Edwardian Stone,1,Autumn
672.0,672.0,45,Victorian Brick,4,Spring
2719.0,2719.0,87,Victorian Brick,6,Summer
20.0,20.0,58,Edwardian Stone,0,Winter
2863.0,2863.0,71,Post-War Concrete,8,Autumn
2364.0,2364.0,93,Edwardian Stone,2,Spring
1409.0,1409.0,60,Edwardian Stone,5,Summer
1919.0,1919.0,57,Victorian Brick,5,Autumn
2621.0,2621.0,53,Victorian Brick,9,Winter
44.0,44.0,79,Edwardian Stone,4,Autumn
1407.0,1407.0,106,Victorian Brick,3,Autumn
2876.0,2876.0,44,Edwardian Stone,7,Winter
1453.0,1453.0,95,Post-War Concrete,9,Winter
1410.0,1410.0,83,Modern Timber Frame,6,Summer
2170.0,2170.0,39,Edwardian Stone,2,Summer
378.0,378.0,105,Victorian Brick,8,Autumn
1921.0,1921.0,119,Victorian Brick,8,Spring
619.0,619.0,23,Modern Timber Frame,9,Winter
271.0,271.0,51,Modern Timber Frame,7,Winter
245.0,245.0,106,Victorian Brick,2,Autumn
2755.0,2755.0,24,Edwardian Stone,0,Autumn
30.0,30.0,26,Edwardian Stone,1,Spring
1428.0,1428.0,86,Post-War Concrete,3,Autumn
1427.0,1427.0,52,Modern Timber Frame,6,Autumn
1425.0,1425.0,69,Victorian Brick,9,Autumn
1906.0,1906.0,44,Modern Timber Frame,1,Autumn
1905.0,1905.0,8,Modern Timber Frame,7,Winter
2831.0,2831.0,41,Edwardian Stone,4,Winter
2298.0,2298.0,108,Post-War Concrete,0,Spring
2172.0,2172.0,105,Edwardian Stone,0,Winter
324.0,324.0,111,Edwardian Stone,5,Winter
949.0,949.0,112,Victorian Brick,7,Winter
1298.0,1298.0,20,Post-War Concrete,1,Spring
2729.0,2729.0,76,Post-War Concrete,1,Summer
2449.0,2449.0,96,Victorian Brick,8,Winter
2172.0,2172.0,23,Post-War Concrete,0,Spring
2370.0,2370.0,55,Victorian Brick,6,Summer
1444.0,1444.0,28,Victorian Brick,5,Summer
671.0,671.0,57,Modern Timber Frame,2,Autumn
1570.0,1570.0,41,Edwardian Stone,5,Winter
75.0,75.0,50,Victorian Brick,4,Spring
1419.0,1419.0,113,Victorian Brick,0,Winter
2637.0,2637.0,96,Modern Timber Frame,9,Winter
2088.0,2088.0,6,Modern Timber Frame,9,Winter
1621.0,1621.0,51,Victorian Brick,3,Autumn
2371.0,2371.0,20,Modern Timber Frame,8,Spring
2358.0,2358.0,90,Edwardian Stone,7,Autumn
1558.0,1558.0,62,Post-War Concrete,3,Spring
1457.0,1457.0,51,Post-War Concrete,6,Spring
386.0,386.0,94,Edwardian Stone,5,Autumn
1565.0,1565.0,76,Post-War Concrete,5,Spring
1570.0,1570.0,40,Edwardian Stone,1,Spring
2316.0,2316.0,88,Post-War Concrete,9,Autumn
1570.0,1570.0,42,Modern Timber Frame,8,Winter
1464.0,1464.0,32,Modern Timber Frame,0,Autumn
1444.0,1444.0,57,Victorian Brick,6,Autumn
2365.0,2365.0,69,Modern Timber Frame,1,Autumn
1979.0,1979.0,101,Victorian Brick,6,Autumn
1444.0,1444.0,56,Edwardian Stone,5,Summer
2359.0,2359.0,99,Edwardian Stone,0,Summer
1570.0,1570.0,45,Modern Timber Frame,6,Summer
1496.0,1496.0,59,Post-War Concrete,1,Summer
1569.0,1569.0,102,Victorian Brick,9,Summer
1571.0,1571.0,46,Victorian Brick,4,Winter
2372.0,2372.0,113,Post-War Concrete,5,Summer
1570.0,1570.0,76,Modern Timber Frame,5,Winter
1570.0,1570.0,89,Edwardian Stone,0,Spring
1564.0,1564.0,100,Post-War Concrete,3,Summer
1974.0,1974.0,22,Post-War Concrete,4,Spring
2479.0,2479.0,39,Post-War Concrete,7,Spring
1308.0,1308.0,11,Edwardian Stone,2,Autumn
1975.0,1975.0,82,Post-War Concrete,5,Winter
87.0,87.0,104,Modern Timber Frame,8,Summer
1146.0,1146.0,87,Modern Timber Frame,9,Autumn
944.0,944.0,111,Post-War Concrete,7,Spring
2147.0,2147.0,104,Edwardian Stone,1,Autumn
2282.0,2282.0,99,Edwardian Stone,0,Spring
1920.0,1920.0,55,Victorian Brick,7,Summer
45.0,45.0,87,Edwardian Stone,1,Summer
2146.0,2146.0,73,Victorian Brick,4,Summer
47.0,47.0,49,Victorian Brick,8,Autumn
1996.0,1996.0,21,Modern Timber Frame,6,Spring
1570.0,1570.0,108,Victorian Brick,6,Summer
1560.0,1560.0,92,Post-War Concrete,2,Spring
433.0,433.0,9,Victorian Brick,3,Autumn
771.0,771.0,74,Post-War Concrete,8,Winter
728.0,728.0,69,Edwardian Stone,2,Winter
2367.0,2367.0,26,Victorian Brick,6,Summer
2150.0,2150.0,30,Post-War Concrete,1,Autumn
1208.0,1208.0,37,Post-War Concrete,7,Spring
2136.0,2136.0,54,Post-War Concrete,7,Autumn
1304.0,1304.0,44,Edwardian Stone,6,Summer
1439.0,1439.0,108,Modern Timber Frame,6,Winter
942.0,942.0,75,Modern Timber Frame,9,Summer
2145.0,2145.0,18,Modern Timber Frame,8,Winter
46.0,46.0,99,Victorian Brick,0,Summer
1564.0,1564.0,21,Edwardian Stone,8,Winter
15.0,15.0,99,Post-War Concrete,4,Spring
1566.0,1566.0,113,Post-War Concrete,7,Winter
1559.0,1559.0,108,Victorian Brick,5,Winter
1146.0,1146.0,17,Post-War Concrete,4,Summer
2190.0,2190.0,84,Victorian Brick,0,Spring
1570.0,1570.0,98,Victorian Brick,6,Summer
1566.0,1566.0,40,Post-War Concrete,8,Autumn
628.0,628.0,39,Victorian Brick,4,Spring
2875.0,2875.0,68,Post-War Concrete,9,Winter
2448.0,2448.0,62,Post-War Concrete,6,Autumn
2163.0,2163.0,99,Post-War Concrete,8,Spring
2448.0,2448.0,105,Post-War Concrete,6,Winter
861.0,861.0,56,Edwardian Stone,3,Winter
40.0,40.0,112,Victorian Brick,4,Summer
2731.0,2731.0,99,Post-War Concrete,1,Summer
2850.0,2850.0,116,Victorian Brick,2,Summer
595.0,595.0,52,Post-War Concrete,5,Autumn
2865.0,2865.0,85,Modern Timber Frame,5,Autumn
2276.0,2276.0,46,Modern Timber Frame,2,Spring
2324.0,2324.0,95,Post-War Concrete,2,Spring
1564.0,1564.0,13,Post-War Concrete,9,Winter
325.0,325.0,20,Modern Timber Frame,3,Summer
2753.0,2753.0,61,Edwardian Stone,8,Autumn
688.0,688.0,71,Victorian Brick,2,Winter
1697.0,1697.0,59,Victorian Brick,0,Summer
2310.0,2310.0,99,Edwardian Stone,8,Spring
1678.0,1678.0,27,Edwardian Stone,0,Summer
600.0,600.0,51,Victorian Brick,5,Summer
680.0,680.0,60,Victorian Brick,9,Spring
2279.0,2279.0,96,Modern Timber Frame,9,Summer
1677.0,1677.0,61,Edwardian Stone,9,Summer
2443.0,2443.0,78,Edwardian Stone,1,Spring
2448.0,2448.0,62,Post-War Concrete,1,Autumn
2446.0,2446.0,98,Victorian Brick,2,Winter
2447.0,2447.0,99,Post-War Concrete,7,Autumn
2448.0,2448.0,8,Edwardian Stone,1,Winter
21.0,21.0,100,Edwardian Stone,6,Autumn
1209.0,1209.0,50,Post-War Concrete,9,Autumn
1205.0,1205.0,107,Edwardian Stone,5,Spring
593.0,593.0,63,Victorian Brick,7,Winter
1210.0,1210.0,100,Victorian Brick,7,Summer
1210.0,1210.0,9,Edwardian Stone,1,Spring
1204.0,1204.0,91,Post-War Concrete,2,Spring
949.0,949.0,32,Modern Timber Frame,8,Summer
593.0,593.0,104,Post-War Concrete,8,Spring
1210.0,1210.0,72,Victorian Brick,4,Summer
1205.0,1205.0,9,Post-War Concrete,0,Winter
958.0,958.0,64,Victorian Brick,4,Spring
47.0,47.0,39,Modern Timber Frame,7,Autumn
2362.0,2362.0,112,Edwardian Stone,6,Autumn
2382.0,2382.0,100,Edwardian Stone,0,Summer
2357.0,2357.0,106,Victorian Brick,3,Winter
2363.0,2363.0,38,Edwardian Stone,9,Summer
1211.0,1211.0,113,Modern Timber Frame,6,Spring
2432.0,2432.0,45,Victorian Brick,1,Autumn
1999.0,1999.0,42,Edwardian Stone,9,Winter
628.0,628.0,34,Victorian Brick,0,Winter
1564.0,1564.0,75,Edwardian Stone,0,Autumn
1410.0,1410.0,107,Edwardian Stone,0,Summer
1407.0,1407.0,66,Victorian Brick,5,Winter
2362.0,2362.0,8,Modern Timber Frame,6,Spring
1562.0,1562.0,34,Edwardian Stone,7,Winter
2042.0,2042.0,38,Edwardian Stone,3,Autumn
1568.0,1568.0,37,Edwardian Stone,2,Spring
2138.0,2138.0,58,Modern Timber Frame,8,Autumn
687.0,687.0,23,Victorian Brick,6,Autumn
1408.0,1408.0,78,Modern Timber Frame,5,Summer
878.0,878.0,7,Modern Timber Frame,4,Spring
975.0,975.0,5,Victorian Brick,2,Summer
74.0,74.0,91,Modern Timber Frame,1,Summer
1566.0,1566.0,27,Modern Timber Frame,4,Winter
1564.0,1564.0,117,Post-War Concrete,6,Winter
1560.0,1560.0,97,Modern Timber Frame,9,Autumn
2369.0,2369.0,100,Modern Timber Frame,8,Autumn
36.0,36.0,113,Victorian Brick,2,Autumn
2375.0,2375.0,55,Post-War Concrete,4,Winter
2368.0,2368.0,52,Post-War Concrete,4,Summer
2360.0,2360.0,101,Victorian Brick,9,Autumn
1566.0,1566.0,48,Post-War Concrete,6,Summer
2362.0,2362.0,60,Edwardian Stone,7,Autumn
1570.0,1570.0,10,Victorian Brick,7,Spring
2365.0,2365.0,75,Post-War Concrete,2,Autumn
1573.0,1573.0,33,Victorian Brick,0,Summer
2374.0,2374.0,110,Edwardian Stone,2,Summer
2359.0,2359.0,77,Post-War Concrete,1,Summer
1572.0,1572.0,88,Post-War Concrete,9,Summer
1570.0,1570.0,9,Modern Timber Frame,8,Summer
1562.0,1562.0,31,Post-War Concrete,5,Summer
2367.0,2367.0,20,Edwardian Stone,2,Spring
1571.0,1571.0,8,Edwardian Stone,5,Autumn
2283.0,2283.0,6,Edwardian Stone,8,Winter
1570.0,1570.0,8,Edwardian Stone,6,Winter
1560.0,1560.0,21,Modern Timber Frame,1,Summer
2371.0,2371.0,13,Modern Timber Frame,5,Spring
2373.0,2373.0,79,Victorian Brick,1,Autumn
1570.0,1570.0,99,Modern Timber Frame,4,Summer
1458.0,1458.0,47,Modern Timber Frame,3,Winter
2372.0,2372.0,88,Modern Timber Frame,6,Summer
2370.0,2370.0,106,Post-War Concrete,6,Summer
2636.0,2636.0,36,Modern Timber Frame,3,Autumn
2358.0,2358.0,78,Modern Timber Frame,1,Winter
1570.0,1570.0,46,Post-War Concrete,9,Spring
2372.0,2372.0,91,Victorian Brick,0,Spring
2366.0,2366.0,44,Edwardian Stone,7,Autumn
2398.0,2398.0,82,Victorian Brick,2,Summer
2397.0,2397.0,64,Victorian Brick,4,Winter
2809.0,2809.0,52,Post-War Concrete,8,Autumn
2147.0,2147.0,53,Post-War Concrete,3,Autumn
1438.0,1438.0,49,Post-War Concrete,2,Autumn
2146.0,2146.0,44,Victorian Brick,9,Winter
2136.0,2136.0,44,Edwardian Stone,1,Winter
2681.0,2681.0,76,Edwardian Stone,4,Spring
957.0,957.0,90,Modern Timber Frame,0,Spring
1564.0,1564.0,104,Edwardian Stone,0,Autumn
2143.0,2143.0,114,Post-War Concrete,8,Summer
956.0,956.0,45,Victorian Brick,4,Summer
2087.0,2087.0,98,Edwardian Stone,9,Winter
880.0,880.0,62,Edwardian Stone,3,Spring
2132.0,2132.0,36,Post-War Concrete,4,Winter
690.0,690.0,117,Edwardian Stone,8,Autumn
1922.0,1922.0,50,Modern Timber Frame,4,Autumn
691.0,691.0,118,Post-War Concrete,7,Spring
1788.0,1788.0,18,Edwardian Stone,0,Winter
2135.0,2135.0,46,Modern Timber Frame,8,Winter
2323.0,2323.0,84,Post-War Concrete,5,Winter
2732.0,2732.0,87,Modern Timber Frame,6,Spring
2146.0,2146.0,34,Edwardian Stone,8,Spring
1447.0,1447.0,22,Victorian Brick,3,Spring
1448.0,1448.0,29,Edwardian Stone,2,Spring
2152.0,2152.0,32,Edwardian Stone,0,Spring
377.0,377.0,9,Modern Timber Frame,8,Winter
1921.0,1921.0,41,Post-War Concrete,6,Winter
865.0,865.0,39,Modern Timber Frame,8,Winter
1441.0,1441.0,70,Victorian Brick,8,Autumn
1973.0,1973.0,19,Post-War Concrete,4,Spring
1572.0,1572.0,38,Victorian Brick,3,Autumn
1447.0,1447.0,83,Modern Timber Frame,5,Winter
1567.0,1567.0,101,Modern Timber Frame,5,Summer
2725.0,2725.0,42,Victorian Brick,2,Summer
