property_id,season,avg_temp_c,rainfall_mm,maintenance_risk_score
2013.0,Winter,3,2.0,5
2013.0,Spring,2,4.9,3
2013.0,Summer,16,4.9,8
2013.0,Autumn,21,1.8,3
495.0,Winter,3,2.8,2
495.0,Spring,18,1.1,9
495.0,Summer,4,2.2,5
495.0,Autumn,17,0.9,6
367.0,Winter,12,1.3,8
367.0,Spring,20,1.1,8
367.0,Summer,2,3.8,9
367.0,Autumn,13,1.8,8
1058.0,Winter,6,4.1,6
1058.0,Spring,7,3.5,5
1058.0,Summer,14,2.7,2
1058.0,Autumn,2,1.2,8
2541.0,Winter,21,2.5,9
2541.0,Spring,21,2.7,5
2541.0,Summer,10,3.3,4
2541.0,Autumn,4,4.4,8
1480.0,Winter,3,5.0,5
1480.0,Spring,3,3.0,5
1480.0,Summer,10,1.1,5
1480.0,Autumn,14,2.8,4
1476.0,Winter,18,2.4,1
1476.0,Spring,6,4.5,3
1476.0,Summer,3,1.2,1
1476.0,Autumn,20,4.8,8
306.0,Winter,4,1.1,4
306.0,Spring,3,4.4,1
306.0,Summer,14,4.6,4
306.0,Autumn,4,3.6,2
1991.0,Winter,15,4.6,2
1991.0,Spring,6,1.6,6
1991.0,Summer,6,1.0,5
1991.0,Autumn,13,4.1,8
1249.0,Winter,11,3.7,3
1249.0,Spring,15,2.8,7
1249.0,Summer,7,1.7,7
1249.0,Autumn,17,3.9,4
889.0,Winter,2,4.5,4
889.0,Spring,6,3.6,1
889.0,Summer,18,4.2,2
889.0,Autumn,9,4.7,3
661.0,Winter,13,3.1,8
661.0,Spring,3,4.5,2
661.0,Summer,6,2.0,8
661.0,Autumn,21,0.8,1
2563.0,Winter,20,1.6,7
2563.0,Spring,16,2.1,4
2563.0,Summer,15,2.4,2
2563.0,Autumn,11,2.4,6
1587.0,Winter,14,0.9,6
1587.0,Spring,18,3.7,1
1587.0,Summer,14,4.4,6
1587.0,Autumn,3,0.8,7
2156.0,Winter,7,2.3,6
2156.0,Spring,2,2.2,9
2156.0,Summer,5,1.6,6
2156.0,Autumn,12,3.0,6
1174.0,Winter,7,1.1,1
1174.0,Spring,6,3.7,1
1174.0,Summer,8,4.6,1
1174.0,Autumn,20,4.3,7
2299.0,Winter,10,0.9,4
2299.0,Spring,4,1.8,2
2299.0,Summer,6,4.4,2
2299.0,Autumn,14,1.2,9
2663.0,Winter,20,3.9,1
2663.0,Spring,13,4.9,1
2663.0,Summer,19,3.6,7
2663.0,Autumn,13,4.9,7
1351.0,Winter,21,0.9,3
1351.0,Spring,8,0.6,6
1351.0,Summer,4,0.9,9
1351.0,Autumn,6,3.3,6
2265.0,Winter,4,3.2,3
2265.0,Spring,8,3.5,7
2265.0,Summer,8,4.5,3
2265.0,Autumn,5,4.2,3
145.0,Winter,2,1.0,3
145.0,Spring,5,3.4,5
145.0,Summer,14,1.0,3
145.0,Autumn,4,2.4,5
145.0,Winter,4,1.8,6
145.0,Spring,17,0.9,3
145.0,Summer,7,2.9,8
145.0,Autumn,17,4.0,5
2249.0,Winter,16,2.6,2
2249.0,Spring,3,1.2,2
2249.0,Summer,18,2.2,5
2249.0,Autumn,20,4.5,9
920.0,Winter,14,1.3,7
920.0,Spring,2,1.5,1
920.0,Summer,5,1.8,7
920.0,Autumn,6,1.5,9
1242.0,Winter,5,1.3,6
1242.0,Spring,12,2.0,5
1242.0,Summer,20,1.9,1
1242.0,Autumn,9,1.9,1
2495.0,Winter,20,1.3,3
2495.0,Spring,4,3.9,2
2495.0,Summer,18,1.8,6
2495.0,Autumn,13,2.8,9
921.0,Winter,3,2.7,7
921.0,Spring,13,1.4,3
921.0,Summer,19,0.6,3
921.0,Autumn,4,0.8,1
920.0,Winter,21,1.3,3
920.0,Spring,11,2.0,1
920.0,Summer,8,2.5,9
920.0,Autumn,7,3.9,9
921.0,Winter,12,4.4,9
921.0,Spring,15,3.1,7
921.0,Summer,6,2.2,5
921.0,Autumn,5,4.7,3
716.0,Winter,8,1.5,3
716.0,Spring,11,2.3,7
716.0,Summer,10,2.5,3
716.0,Autumn,17,2.5,9
89.0,Winter,19,2.6,5
89.0,Spring,18,2.8,8
89.0,Summer,2,3.1,7
89.0,Autumn,20,1.5,5
1986.0,Winter,15,0.5,8
1986.0,Spring,18,4.4,1
1986.0,Summer,14,2.6,7
1986.0,Autumn,18,1.2,7
457.0,Winter,17,4.2,5
457.0,Spring,7,0.6,5
457.0,Summer,19,4.6,3
457.0,Autumn,20,4.0,4
1646.0,Winter,11,1.0,9
1646.0,Spring,8,4.8,2
1646.0,Summer,18,3.9,8
1646.0,Autumn,7,2.4,5
2667.0,Winter,13,4.5,5
2667.0,Spring,6,3.2,7
2667.0,Summer,16,1.7,7
2667.0,Autumn,3,3.8,6
921.0,Winter,17,2.6,4
921.0,Spring,5,2.3,9
921.0,Summer,2,4.3,8
921.0,Autumn,5,1.1,8
390.0,Winter,13,2.5,9
390.0,Spring,14,1.9,6
390.0,Summer,7,1.7,9
390.0,Autumn,11,3.8,9
2443.0,Winter,15,3.0,2
2443.0,Spring,12,1.5,3
2443.0,Summer,16,3.7,8
2443.0,Autumn,13,4.6,1
921.0,Winter,16,3.6,5
921.0,Spring,7,4.4,8
921.0,Summer,3,2.0,8
921.0,Autumn,12,4.4,2
2175.0,Winter,5,2.3,5
2175.0,Spring,2,2.9,4
2175.0,Summer,20,1.9,8
2175.0,Autumn,2,0.5,2
735.0,Winter,14,4.1,1
735.0,Spring,14,4.1,8
735.0,Summer,20,3.2,8
735.0,Autumn,15,2.8,5
824.0,Winter,10,2.4,7
824.0,Spring,10,3.7,3
824.0,Summer,18,3.5,5
824.0,Autumn,18,0.7,7
982.0,Winter,9,1.8,1
982.0,Spring,5,1.7,7
982.0,Summer,17,2.0,2
982.0,Autumn,12,4.1,8
2304.0,Winter,10,1.7,4
2304.0,Spring,16,4.4,4
2304.0,Summer,20,3.7,6
2304.0,Autumn,9,1.7,8
735.0,Winter,3,1.8,4
735.0,Spring,5,4.7,1
735.0,Summer,2,3.6,8
735.0,Autumn,5,3.0,3
921.0,Winter,20,2.4,8
921.0,Spring,19,3.2,2
921.0,Summer,18,5.0,8
921.0,Autumn,10,1.1,9
2262.0,Winter,19,3.4,8
2262.0,Spring,16,4.9,1
2262.0,Summer,9,4.0,5
2262.0,Autumn,12,4.0,3
921.0,Winter,3,4.1,2
921.0,Spring,4,3.1,4
921.0,Summer,10,2.3,9
921.0,Autumn,21,3.5,9
735.0,Winter,5,3.4,3
735.0,Spring,15,4.2,9
735.0,Summer,3,1.9,9
735.0,Autumn,8,1.9,1
1000.0,Winter,6,1.8,7
1000.0,Spring,17,4.3,9
1000.0,Summer,2,1.6,9
1000.0,Autumn,19,0.6,6
2561.0,Winter,8,2.6,8
2561.0,Spring,3,2.8,2
2561.0,Summer,18,0.8,1
2561.0,Autumn,10,4.2,5
1057.0,Winter,11,3.4,5
1057.0,Spring,6,2.2,2
1057.0,Summer,8,3.2,4
1057.0,Autumn,5,3.7,7
457.0,Winter,20,1.0,4
457.0,Spring,14,3.9,9
457.0,Summer,19,1.4,4
457.0,Autumn,12,2.0,8
1706.0,Winter,16,2.1,8
1706.0,Spring,12,3.3,5
1706.0,Summer,2,4.0,2
1706.0,Autumn,11,0.7,7
896.0,Winter,5,1.4,1
896.0,Spring,19,4.3,6
896.0,Summer,9,4.9,2
896.0,Autumn,21,0.9,8
186.0,Winter,12,3.9,7
186.0,Spring,20,4.0,7
186.0,Summer,14,0.7,8
186.0,Autumn,7,1.3,1
38.0,Winter,17,2.8,9
38.0,Spring,7,4.7,5
38.0,Summer,12,1.6,8
38.0,Autumn,18,3.4,2
2403.0,Winter,9,4.8,1
2403.0,Spring,5,4.4,7
2403.0,Summer,15,2.1,8
2403.0,Autumn,9,4.9,3
1144.0,Winter,13,3.6,9
1144.0,Spring,21,4.6,5
1144.0,Summer,18,0.5,2
1144.0,Autumn,3,4.9,5
735.0,Winter,16,4.1,5
735.0,Spring,13,1.3,9
735.0,Summer,18,1.7,1
735.0,Autumn,12,3.4,9
2303.0,Winter,13,2.6,9
2303.0,Spring,11,3.4,3
2303.0,Summer,5,4.6,1
2303.0,Autumn,7,3.5,1
527.0,Winter,9,3.2,3
527.0,Spring,18,5.0,2
527.0,Summer,4,1.4,1
527.0,Autumn,16,1.9,8
2870.0,Winter,5,2.2,8
2870.0,Spring,5,4.5,5
2870.0,Summer,8,3.1,5
2870.0,Autumn,11,2.1,2
2871.0,Winter,10,1.7,7
2871.0,Spring,8,0.9,2
2871.0,Summer,11,3.8,8
2871.0,Autumn,17,4.2,5
1592.0,Winter,9,3.1,5
1592.0,Spring,8,0.9,7
1592.0,Summer,20,2.4,8
1592.0,Autumn,7,3.9,4
1340.0,Winter,19,1.2,7
1340.0,Spring,16,3.9,4
1340.0,Summer,15,3.1,6
1340.0,Autumn,5,3.6,8
1765.0,Winter,4,1.9,5
1765.0,Spring,9,1.3,8
1765.0,Summer,15,0.9,8
1765.0,Autumn,4,4.1,4
1283.0,Winter,2,4.2,2
1283.0,Spring,7,2.9,1
1283.0,Summer,8,1.1,6
1283.0,Autumn,17,2.5,8
2290.0,Winter,16,1.5,8
2290.0,Spring,2,2.6,5
2290.0,Summer,7,0.8,2
2290.0,Autumn,7,4.5,5
1486.0,Winter,5,3.0,1
1486.0,Spring,15,2.6,3
1486.0,Summer,19,2.7,6
1486.0,Autumn,5,0.6,7
965.0,Winter,10,2.4,7
965.0,Spring,20,4.4,8
965.0,Summer,9,3.5,9
965.0,Autumn,7,1.8,1
2076.0,Winter,2,2.7,8
2076.0,Spring,4,2.4,6
2076.0,Summer,13,2.6,5
2076.0,Autumn,14,4.8,6
2558.0,Winter,20,0.9,3
2558.0,Spring,2,1.1,2
2558.0,Summer,15,4.9,7
2558.0,Autumn,19,4.5,2
579.0,Winter,4,1.1,3
579.0,Spring,8,5.0,6
579.0,Summer,17,4.7,6
579.0,Autumn,18,3.1,5
847.0,Winter,11,2.1,9
847.0,Spring,10,0.9,1
847.0,Summer,10,3.1,4
847.0,Autumn,9,3.6,7
290.0,Winter,17,2.4,7
290.0,Spring,12,1.7,6
290.0,Summer,13,4.8,9
290.0,Autumn,20,2.5,6
914.0,Winter,13,4.0,6
914.0,Spring,11,1.0,4
914.0,Summer,4,3.3,4
914.0,Autumn,5,3.7,9
1965.0,Winter,10,3.8,5
1965.0,Spring,10,2.4,8
1965.0,Summer,17,4.4,2
1965.0,Autumn,18,2.7,5
1133.0,Winter,14,0.7,4
1133.0,Spring,9,0.8,5
1133.0,Summer,16,2.3,9
1133.0,Autumn,8,3.3,8
2614.0,Winter,18,4.7,8
2614.0,Spring,11,0.5,7
2614.0,Summer,12,4.1,9
2614.0,Autumn,2,3.1,5
1478.0,Winter,13,1.7,6
1478.0,Spring,17,0.6,8
1478.0,Summer,7,3.5,5
1478.0,Autumn,2,4.0,6
2509.0,Winter,2,4.1,4
2509.0,Spring,16,4.6,8
2509.0,Summer,20,4.6,7
2509.0,Autumn,14,3.0,8
1280.0,Winter,11,1.4,3
1280.0,Spring,11,1.2,9
1280.0,Summer,17,3.6,9
1280.0,Autumn,20,4.9,9
2343.0,Winter,6,3.1,7
2343.0,Spring,10,1.4,9
2343.0,Summer,16,2.9,9
2343.0,Autumn,21,1.9,7
2835.0,Winter,21,2.1,4
2835.0,Spring,7,4.4,9
2835.0,Summer,18,4.5,1
2835.0,Autumn,15,2.5,1
2307.0,Winter,3,4.3,8
2307.0,Spring,9,1.3,6
2307.0,Summer,3,3.1,4
2307.0,Autumn,21,1.7,7
1881.0,Winter,11,0.8,4
1881.0,Spring,12,2.9,8
1881.0,Summer,14,3.1,4
1881.0,Autumn,21,4.5,8
1112.0,Winter,7,4.3,4
1112.0,Spring,9,1.7,8
1112.0,Summer,20,1.4,5
1112.0,Autumn,2,3.0,2
2835.0,Winter,12,2.9,5
2835.0,Spring,4,0.8,9
2835.0,Summer,16,4.2,1
2835.0,Autumn,14,4.9,6
314.0,Winter,21,4.9,6
314.0,Spring,17,3.6,4
314.0,Summer,7,2.4,3
314.0,Autumn,7,3.7,3
1136.0,Winter,17,0.8,1
1136.0,Spring,20,4.0,2
1136.0,Summer,8,4.9,4
1136.0,Autumn,12,0.7,1
900.0,Winter,2,1.1,3
900.0,Spring,2,3.8,6
900.0,Summer,6,3.0,2
900.0,Autumn,15,2.4,1
1602.0,Winter,10,3.8,4
1602.0,Spring,15,5.0,9
1602.0,Summer,18,4.2,6
1602.0,Autumn,14,4.6,2
1259.0,Winter,7,4.7,4
1259.0,Spring,11,1.8,7
1259.0,Summer,10,1.0,3
1259.0,Autumn,17,4.4,6
2835.0,Winter,17,4.5,5
2835.0,Spring,18,4.0,6
2835.0,Summer,2,3.6,6
2835.0,Autumn,17,4.7,1
1215.0,Winter,13,1.3,8
1215.0,Spring,6,2.6,2
1215.0,Summer,2,2.8,5
1215.0,Autumn,4,2.5,6
381.0,Winter,9,0.6,6
381.0,Spring,7,2.7,7
381.0,Summer,20,3.8,6
381.0,Autumn,20,3.4,2
2288.0,Winter,17,1.0,2
2288.0,Spring,11,2.1,8
2288.0,Summer,13,2.6,2
2288.0,Autumn,10,4.5,8
1787.0,Winter,14,1.0,5
1787.0,Spring,7,2.5,4
1787.0,Summer,20,2.2,7
1787.0,Autumn,19,3.5,9
1643.0,Winter,2,3.1,7
1643.0,Spring,13,4.6,4
1643.0,Summer,15,3.9,7
1643.0,Autumn,13,2.3,9
1112.0,Winter,2,1.0,4
1112.0,Spring,13,2.6,1
1112.0,Summer,11,4.2,1
1112.0,Autumn,14,2.8,1
2643.0,Winter,17,3.6,8
2643.0,Spring,11,2.4,1
2643.0,Summer,5,3.6,9
2643.0,Autumn,17,1.3,8
2536.0,Winter,2,2.3,7
2536.0,Spring,3,0.5,1
2536.0,Summer,19,4.2,8
2536.0,Autumn,9,2.8,8
2490.0,Winter,15,2.2,4
2490.0,Spring,3,3.7,5
2490.0,Summer,18,1.0,5
2490.0,Autumn,6,4.7,8
2076.0,Winter,15,1.9,9
2076.0,Spring,4,0.9,5
2076.0,Summer,4,2.3,2
2076.0,Autumn,2,2.9,4
2220.0,Winter,13,1.9,7
2220.0,Spring,15,2.8,5
2220.0,Summer,17,3.8,9
2220.0,Autumn,15,4.5,8
459.0,Winter,14,1.4,9
459.0,Spring,18,1.8,7
459.0,Summer,10,2.3,3
459.0,Autumn,15,2.3,4
1394.0,Winter,8,2.4,9
1394.0,Spring,14,4.1,8
1394.0,Summer,14,3.2,8
1394.0,Autumn,19,2.4,4
2835.0,Winter,3,2.6,6
2835.0,Spring,19,1.8,5
2835.0,Summer,3,2.6,6
2835.0,Autumn,19,1.6,5
2462.0,Winter,5,1.1,9
2462.0,Spring,4,2.5,7
2462.0,Summer,13,2.0,7
2462.0,Autumn,18,3.9,4
215.0,Winter,7,2.5,6
215.0,Spring,7,1.8,6
215.0,Summer,14,2.6,9
215.0,Autumn,9,3.0,4
2679.0,Winter,8,3.2,6
2679.0,Spring,7,0.9,7
2679.0,Summer,6,3.2,4
2679.0,Autumn,8,2.0,5
1598.0,Winter,13,1.0,8
1598.0,Spring,18,0.7,7
1598.0,Summer,7,2.6,3
1598.0,Autumn,21,1.5,9
2106.0,Winter,11,0.5,3
2106.0,Spring,12,1.0,4
2106.0,Summer,7,4.5,2
2106.0,Autumn,9,3.5,1
368.0,Winter,20,4.8,4
368.0,Spring,14,2.9,2
368.0,Summer,20,1.3,7
368.0,Autumn,6,4.6,1
438.0,Winter,6,2.2,3
438.0,Spring,3,1.9,6
438.0,Summer,6,3.9,3
438.0,Autumn,21,4.0,3
2600.0,Winter,8,2.7,8
2600.0,Spring,4,3.8,2
2600.0,Summer,11,3.0,4
2600.0,Autumn,13,4.3,6
79.0,Winter,11,4.4,9
79.0,Spring,6,0.8,6
79.0,Summer,8,4.4,6
79.0,Autumn,14,2.9,8
2142.0,Winter,18,4.1,5
2142.0,Spring,11,4.5,3
2142.0,Summer,7,4.7,1
2142.0,Autumn,10,3.0,6
1874.0,Winter,5,3.7,8
1874.0,Spring,12,4.1,6
1874.0,Summer,4,3.0,9
1874.0,Autumn,21,1.7,3
1619.0,Winter,11,3.0,6
1619.0,Spring,14,3.9,5
1619.0,Summer,6,3.8,3
1619.0,Autumn,14,3.2,6
848.0,Winter,13,2.6,3
848.0,Spring,17,2.5,7
848.0,Summer,14,1.2,5
848.0,Autumn,13,3.5,7
406.0,Winter,18,3.9,5
406.0,Spring,11,1.5,8
406.0,Summer,12,3.7,6
406.0,Autumn,20,3.4,1
1356.0,Winter,9,4.4,4
1356.0,Spring,4,2.2,5
1356.0,Summer,14,4.8,1
1356.0,Autumn,20,2.0,9
1381.0,Winter,7,3.9,1
1381.0,Spring,10,1.4,5
1381.0,Summer,4,2.6,2
1381.0,Autumn,16,2.3,6
2179.0,Winter,5,2.5,4
2179.0,Spring,21,4.8,6
2179.0,Summer,12,4.8,4
2179.0,Autumn,13,3.2,1
2306.0,Winter,20,1.1,7
2306.0,Spring,12,1.2,4
2306.0,Summer,16,2.8,6
2306.0,Autumn,9,4.1,6
554.0,Winter,7,4.3,5
554.0,Spring,20,3.9,4
554.0,Summer,2,3.2,4
554.0,Autumn,2,2.1,2
2532.0,Winter,10,1.1,8
2532.0,Spring,18,3.8,4
2532.0,Summer,17,2.4,1
2532.0,Autumn,5,3.8,5
1580.0,Winter,15,1.4,5
1580.0,Spring,3,1.2,3
1580.0,Summer,6,1.3,4
1580.0,Autumn,6,3.7,1
1884.0,Winter,16,3.4,9
1884.0,Spring,14,2.3,4
1884.0,Summer,5,0.8,3
1884.0,Autumn,5,2.4,8
752.0,Winter,5,2.9,2
752.0,Spring,7,1.5,4
752.0,Summer,19,2.1,1
752.0,Autumn,7,2.5,5
1620.0,Winter,15,1.5,5
1620.0,Spring,7,1.8,4
1620.0,Summer,15,3.7,1
1620.0,Autumn,19,0.8,5
2208.0,Winter,3,1.4,9
2208.0,Spring,18,1.8,7
2208.0,Summer,9,1.4,4
2208.0,Autumn,17,3.7,6
129.0,Winter,4,1.0,6
129.0,Spring,11,4.3,6
129.0,Summer,11,2.3,5
129.0,Autumn,4,2.5,2
1135.0,Winter,20,4.6,1
1135.0,Spring,19,1.0,5
1135.0,Summer,19,4.1,8
1135.0,Autumn,7,2.5,7
405.0,Winter,7,3.0,2
405.0,Spring,12,0.7,3
405.0,Summer,11,1.2,8
405.0,Autumn,9,1.4,2
2174.0,Winter,11,2.1,7
2174.0,Spring,15,1.4,6
2174.0,Summer,7,1.7,8
2174.0,Autumn,12,3.8,7
486.0,Winter,2,1.4,7
486.0,Spring,13,0.6,5
486.0,Summer,20,3.4,9
486.0,Autumn,17,0.5,8
2071.0,Winter,21,0.8,3
2071.0,Spring,8,4.4,6
2071.0,Summer,16,2.6,1
2071.0,Autumn,14,3.5,2
1751.0,Winter,10,4.6,9
1751.0,Spring,4,1.7,6
1751.0,Summer,4,0.7,6
1751.0,Autumn,10,3.1,3
1391.0,Winter,11,1.7,5
1391.0,Spring,21,2.2,6
1391.0,Summer,19,3.5,4
1391.0,Autumn,6,0.6,3
1579.0,Winter,19,3.4,5
1579.0,Spring,12,4.7,4
1579.0,Summer,8,2.4,5
1579.0,Autumn,11,2.6,1
792.0,Winter,11,2.0,3
792.0,Spring,6,1.4,8
792.0,Summer,7,2.0,5
792.0,Autumn,15,3.3,1
2532.0,Winter,21,4.7,5
2532.0,Spring,3,5.0,8
2532.0,Summer,10,4.2,6
2532.0,Autumn,4,2.4,2
1394.0,Winter,3,1.1,2
1394.0,Spring,3,1.0,6
1394.0,Summer,8,2.0,7
1394.0,Autumn,17,2.7,1
901.0,Winter,5,3.1,6
901.0,Spring,18,2.1,6
901.0,Summer,14,2.1,9
901.0,Autumn,3,1.5,2
2829.0,Winter,21,4.7,5
2829.0,Spring,13,1.5,4
2829.0,Summer,6,4.7,7
2829.0,Autumn,10,4.2,5
2699.0,Winter,4,4.2,7
2699.0,Spring,20,4.5,7
2699.0,Summer,19,1.5,6
2699.0,Autumn,7,2.5,7
365.0,Winter,4,2.8,2
365.0,Spring,7,3.0,5
365.0,Summer,18,2.0,7
365.0,Autumn,17,1.2,6
1122.0,Winter,16,1.3,9
1122.0,Spring,3,1.6,4
1122.0,Summer,13,3.6,8
1122.0,Autumn,18,1.9,4
2076.0,Winter,20,0.8,6
2076.0,Spring,9,4.6,3
2076.0,Summer,5,0.8,8
2076.0,Autumn,4,4.0,1
2466.0,Winter,11,3.9,4
2466.0,Spring,9,4.6,6
2466.0,Summer,13,4.8,1
2466.0,Autumn,18,4.9,9
2391.0,Winter,6,0.9,4
2391.0,Spring,6,4.7,5
2391.0,Summer,8,4.2,6
2391.0,Autumn,13,4.1,4
2255.0,Winter,12,3.4,2
2255.0,Spring,20,4.5,1
2255.0,Summer,4,2.1,1
2255.0,Autumn,8,2.2,7
2583.0,Winter,6,2.8,7
2583.0,Spring,18,1.7,5
2583.0,Summer,7,0.6,1
2583.0,Autumn,4,2.9,5
2438.0,Winter,14,3.1,9
2438.0,Spring,5,1.0,2
2438.0,Summer,9,3.4,8
2438.0,Autumn,21,1.8,7
407.0,Winter,9,4.2,4
407.0,Spring,11,4.9,1
407.0,Summer,17,2.2,7
407.0,Autumn,15,1.0,6
2275.0,Winter,9,2.8,8
2275.0,Spring,3,1.3,6
2275.0,Summer,21,4.4,3
2275.0,Autumn,15,1.6,9
28.0,Winter,7,1.4,8
28.0,Spring,17,5.0,6
28.0,Summer,16,3.3,1
28.0,Autumn,10,2.6,4
2052.0,Winter,7,3.0,4
2052.0,Spring,19,2.1,9
2052.0,Summer,15,4.5,5
2052.0,Autumn,18,1.5,9
914.0,Winter,15,1.6,8
914.0,Spring,7,2.3,9
914.0,Summer,21,5.0,9
914.0,Autumn,21,2.0,2
1623.0,Winter,15,4.5,9
1623.0,Spring,15,2.8,4
1623.0,Summer,2,1.5,3
1623.0,Autumn,2,2.0,3
506.0,Winter,15,1.2,9
506.0,Spring,9,4.6,1
506.0,Summer,7,3.8,1
506.0,Autumn,20,1.5,9
1866.0,Winter,7,1.2,3
1866.0,Spring,16,0.9,2
1866.0,Summer,10,0.5,3
1866.0,Autumn,20,1.1,3
2514.0,Winter,8,1.4,6
2514.0,Spring,21,2.4,1
2514.0,Summer,12,2.1,3
2514.0,Autumn,15,2.8,8
577.0,Winter,18,3.3,7
577.0,Spring,7,0.6,6
577.0,Summer,5,3.4,1
577.0,Autumn,5,3.5,7
649.0,Winter,20,4.9,4
649.0,Spring,16,3.0,2
649.0,Summer,5,4.2,4
649.0,Autumn,12,3.7,6
810.0,Winter,5,1.7,3
810.0,Spring,15,3.0,6
810.0,Summer,9,1.7,9
810.0,Autumn,15,5.0,9
817.0,Winter,9,1.6,6
817.0,Spring,16,3.1,8
817.0,Summer,18,4.2,7
817.0,Autumn,12,2.9,8
678.0,Winter,17,3.6,1
678.0,Spring,14,1.8,1
678.0,Summer,2,2.2,4
678.0,Autumn,9,1.8,9
447.0,Winter,16,3.3,5
447.0,Spring,18,2.6,8
447.0,Summer,15,0.9,1
447.0,Autumn,9,1.3,3
2611.0,Winter,12,0.9,9
2611.0,Spring,14,4.8,9
2611.0,Summer,15,2.4,2
2611.0,Autumn,12,4.7,2
2560.0,Winter,16,3.2,9
2560.0,Spring,16,3.2,9
2560.0,Summer,6,4.1,4
2560.0,Autumn,18,3.9,7
1776.0,Winter,21,1.3,5
1776.0,Spring,11,1.5,3
1776.0,Summer,10,0.9,8
1776.0,Autumn,7,1.6,1
2203.0,Winter,8,4.0,9
2203.0,Spring,18,1.4,6
2203.0,Summer,16,4.7,2
2203.0,Autumn,16,4.0,4
462.0,Winter,15,2.4,2
462.0,Spring,9,4.5,6
462.0,Summer,7,4.3,9
462.0,Autumn,7,1.0,3
1836.0,Winter,5,1.7,7
1836.0,Spring,13,1.0,5
1836.0,Summer,10,1.5,5
1836.0,Autumn,3,2.3,1
1361.0,Winter,4,2.5,8
1361.0,Spring,9,4.3,6
1361.0,Summer,10,1.5,8
1361.0,Autumn,11,2.1,8
1274.0,Winter,18,4.9,5
1274.0,Spring,10,3.6,1
1274.0,Summer,18,3.2,3
1274.0,Autumn,6,4.3,8
2649.0,Winter,19,2.1,3
2649.0,Spring,11,2.5,3
2649.0,Summer,20,4.1,9
2649.0,Autumn,19,3.4,2
2238.0,Winter,16,4.4,7
2238.0,Spring,20,2.6,9
2238.0,Summer,5,3.9,3
2238.0,Autumn,19,2.7,1
28.0,Winter,13,3.1,9
28.0,Spring,14,4.1,8
28.0,Summer,18,4.8,7
28.0,Autumn,9,1.4,6
596.0,Winter,7,1.6,5
596.0,Spring,11,3.8,6
596.0,Summer,3,0.7,2
596.0,Autumn,13,2.7,3
2856.0,Winter,19,2.1,6
2856.0,Spring,21,1.4,7
2856.0,Summer,12,2.4,6
2856.0,Autumn,17,1.6,6
1243.0,Winter,7,3.2,1
1243.0,Spring,5,3.5,1
1243.0,Summer,7,3.9,2
1243.0,Autumn,18,2.5,7
1282.0,Winter,5,2.4,5
1282.0,Spring,18,2.6,9
1282.0,Summer,8,1.0,2
1282.0,Autumn,19,3.9,2
2073.0,Winter,2,2.3,9
2073.0,Spring,19,3.4,4
2073.0,Summer,15,2.9,3
2073.0,Autumn,8,4.0,3
2018.0,Winter,12,1.4,5
2018.0,Spring,21,3.2,3
2018.0,Summer,5,3.7,3
2018.0,Autumn,13,0.8,3
2504.0,Winter,11,4.9,8
2504.0,Spring,2,2.1,1
2504.0,Summer,19,2.4,4
2504.0,Autumn,14,3.1,3
300.0,Winter,3,1.8,3
300.0,Spring,21,2.7,6
300.0,Summer,4,1.0,5
300.0,Autumn,21,3.2,2
1332.0,Winter,3,0.8,7
1332.0,Spring,2,0.8,4
1332.0,Summer,17,4.0,2
1332.0,Autumn,20,1.4,1
2275.0,Winter,14,2.4,3
2275.0,Spring,19,1.7,2
2275.0,Summer,16,3.5,5
2275.0,Autumn,17,4.4,1
1132.0,Winter,18,2.5,6
1132.0,Spring,3,3.3,4
1132.0,Summer,4,4.6,4
1132.0,Autumn,18,2.6,1
1664.0,Winter,3,4.3,3
1664.0,Spring,15,1.5,5
1664.0,Summer,15,1.8,3
1664.0,Autumn,18,3.6,3
1066.0,Winter,13,3.0,5
1066.0,Spring,20,4.8,2
1066.0,Summer,20,4.9,3
1066.0,Autumn,11,4.8,7
157.0,Winter,11,3.0,1
157.0,Spring,15,2.1,1
157.0,Summer,13,3.3,4
157.0,Autumn,2,3.5,5
2769.0,Winter,15,0.8,6
2769.0,Spring,6,4.0,9
2769.0,Summer,3,2.0,9
2769.0,Autumn,6,3.5,6
635.0,Winter,9,0.6,5
635.0,Spring,8,0.7,3
635.0,Summer,6,4.6,2
635.0,Autumn,19,1.7,8
832.0,Winter,14,1.3,4
832.0,Spring,5,4.1,2
832.0,Summer,11,2.7,9
832.0,Autumn,14,0.9,6
2616.0,Winter,3,2.0,2
2616.0,Spring,13,3.2,1
2616.0,Summer,13,3.8,8
2616.0,Autumn,7,2.6,7
2376.0,Winter,17,4.2,4
2376.0,Spring,16,2.6,8
2376.0,Summer,4,3.7,8
2376.0,Autumn,12,0.9,7
2857.0,Winter,7,2.0,6
2857.0,Spring,14,3.0,6
2857.0,Summer,14,1.4,7
2857.0,Autumn,8,3.7,3
379.0,Winter,8,2.3,2
379.0,Spring,6,4.7,3
379.0,Summer,11,1.6,8
379.0,Autumn,21,1.4,2
1346.0,Winter,21,4.2,5
1346.0,Spring,4,1.3,4
1346.0,Summer,2,2.4,2
1346.0,Autumn,6,2.6,8
2105.0,Winter,4,2.7,5
2105.0,Spring,8,2.2,7
2105.0,Summer,15,3.0,6
2105.0,Autumn,20,4.5,7
1783.0,Winter,6,3.1,8
1783.0,Spring,17,2.7,1
